packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,19,5,P019.B05,DOC007.P019.B05,73,171,87.0,488.32,385.34,558.17,"1  Petitioners read  §  813  of  the  Act,  42  U.  S.  C.  §  3613,  as  permitting  only
the  Attorney  General  to  bring  a  civil  suit under  the  Act  challenging a  ""pat-
tern  or  practice""  of  unlawful conduct. 
We  disagree.  That  section  serves
only  to  describe  the  suits  that  the  Attorney  General may  bring,  and  not  to
limit  suits  that  private  parties  may  bring under  §  812. 
See  Fort  v.  White,
383  F.  Supp.  949  (Conn.  1974)."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,1,P020.B01,DOC007.P020.B01,9,28,167.0,58.57,364.25,94.63,"OCTOBER  TERM,  1981 POWELL,  J.,  concurring 
455  U.  S."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,2,P020.B02,DOC007.P020.B02,95,194,67.0,103.12,365.61,251.29,"V
In  sum,  we affirm  the judgment  of  the  Court  of  Appeals
insofar  as  the  judgment reversed  the  District  Court's  dis-
missal  of  the  claims  of Coleman  and  Willis  as individuals  al-
legedly  deprived  of  the  benefits  of  interracial  association, and
the  claims  of  HOME as  an  organization allegedly  injured  by
the  racial  steering  practices  of  petitioners;  we  reverse  the
judgment  insofar  as  it  directed  that  Coleman  and  Willis  may proceed  to  trial  on  their  tester  claims.  Further  proceedings
on  the  remand  directed  by  the  Court  of  Appeals  shall be  con-
sistent  with  this  opinion."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,3,P020.B03,DOC007.P020.B03,4,7,285.0,250.94,366.02,264.47,It is  so  ordered.
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,4,P020.B04,DOC007.P020.B04,101,148,67.0,271.76,364.75,457.79,"JUSTICE POWELL, concurring. In claiming standing based on a deprivation of the benefits of an integrated community, the individual respondents al- leged generally that they lived in the city of Richmond or in Henrico County. This is an area of roughly 269 square miles, inhabited in 1978 by about 390,000 persons. Accord- ingly, as the Court holds, it is at best implausible that dis- crimination within two adjacent apartment complexes could give rise to ""distinct and palpable injury,"" Warth v. Seldin, 422 U. S. 490, 501 (1975), throughout this vast area. See ante, at 377. This, to me, is the"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,5,P020.B05,DOC007.P020.B05,21,26,67.0,271.76,364.75,457.79,"constitutional core of the Court's decision. ""Distinct and palpable"" injury remains the minimal constitutional requirement for standing in a federal court."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,20,6,P020.B06,DOC007.P020.B06,79,178,66.0,455.12,363.35,559.99,"Although  I  join  the  opinion  of  the  Court,  I  write  separately
to  emphasize  my  concern  that  the  Art.  III  requirement  of  a
genuine  case  or  controversy not  be  deprived  of  all  substance
by  meaningless  pleading. 
Our  prior  cases  have  upheld
standing,  in  cases  of  this  kind,  where  the  effects  of  dis-
crimination  were  alleged  to  have occurred  only  within  ""a  rela-
tively  compact  neighborhood."" 
Gladstone,  Realtors  v.  Vil-
lage  of  Bellwood,  441  U.  S.,  91,  114  (1979). 
By  implication"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,21,1,P021.B01,DOC007.P021.B01,100,134,84.0,54.32,383.0,268.37,"HAVENS REALTY CORP. v. COLEMAN 363 POWELL, J., concurring we today reaffirm that limitation. See ante, at 377. I therefore am troubled, not by the opinion of the Court, but by the record on which that opinion is based. After nearly four years of litigation we know only what the individual re- spondents chose to plead in their complaint-that they live or lived within a territory of 269 square miles, within which pe- titioners allegedly committed discrete acts of housing dis- crimination. The allegation would have been equally inform- ative if the area assigned had been the Commonwealth of Virginia."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,21,2,P021.B02,DOC007.P021.B02,24,33,84.0,54.32,383.0,268.37,"In Warth, supra, at 501-502, we noted that a district court properly could deal with a vague averment as to standing by requiring amendment:"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,21,3,P021.B03,DOC007.P021.B03,78,167,85.0,267.06,382.0,402.77,"""[I]t  is within  the  trial  court's  power  to  allow  or  require
the  plaintiff  to  supply, by  amendment  to  the  complaint  or
by  affidavits,  further  particularized  allegations  of  fact deemed  supportive  of  plaintiff's  standing.  If,  after  this
opportunity,  the  plaintiff's  standing  does  not  adequately
appear  from  all  materials  of  record,  the  complaint  must
be  dismissed.""
The  Federal  Rules  of  Civil  Procedure  also  permit  a  defend-
ant  to  move  for  a  more  definite  statement  of  the  claims
against  him:"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,21,4,P021.B04,DOC007.P021.B04,114,233,107.0,401.16,382.58,559.97,"""If  a  pleading  to  which  a  responsive  pleading  is  per-
mitted  is  so  vague or  ambiguous  that  a  party  cannot  rea-
sonably be  required  to  frame  a  responsive  pleading, he
may  move  for  a  more  definite  statement  before  interpos-
ing  his  responsive  pleading.  The motion  shall  point  out
the  defects  complained of  and  the  details desired.  If  the
motion  is  granted  and  the  order  of  the  court  is not
obeyed  within  10  days  after  notice  of  the  order  or within
such  other  time  as  the  court  may  fix,  the  court  may
strike  the  pleading  to  which  the  motion  was  directed or
make  such  order  as  it  deems  just."" 
Fed.  Rule.  Civ.
Proc.  12(e)."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,1,P022.B01,DOC007.P022.B01,9,28,160.0,60.52,356.25,95.13,"OCTOBER  TERM,  1981 POWELL,  J.,  concurring 
455  U.  S."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,2,P022.B02,DOC007.P022.B02,32,86,61.0,103.62,359.0,157.09,"See  United  States  v.  SCRAP,  412  U.  S.  669,  689-690,  n.  15
(1973)  (Rule  12(e)  motion  would  have  been  appropriate  for
defendants  confronted  with  standing  allegations  ""wholly  bar-
ren  of  specifics"")."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,3,P022.B03,DOC007.P022.B03,100,125,61.0,154.82,358.01,323.09,"In this case neither the District Court nor apparently coun- sel for the parties took appropriate action to prevent the case from reaching an appellate court with only meaningless aver- ments concerning the disputed question of standing. One can well understand the impatience of the District Court that dismissed the complaint. Yet our cases have established the preconditions to dismissal because of excessive vagueness, e. g., Gladstone, Realtors, supra, at 112-115, with regard to standing, and those conditions were not observed. The re- sult is more than a little absurd: Both the Court of Appeals and this Court have been"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,4,P022.B04,DOC007.P022.B04,21,27,61.0,154.82,358.01,323.09,called upon to parse pleadings de- void of any hint of support or nonsupport for an allegation es- sential to jurisdiction.
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,5,P022.B05,DOC007.P022.B05,95,221,60.0,321.42,356.88,451.19,"Liberal  pleading  rules  have  both  their  merit  and  their
price. 
This is  a  textbook  case of  a  high  price-in  terms  of  a
severe  imposition  on  already overburdened  federal  courts  as
well  as  unjustified expense  to  the  litigants. 
This  also  is  a
particularly disturbing  example  of  lax  pleading, for  it  threat-
ens  to  trivialize  what  we  repeatedly  have recognized as  a
constitutional  requirement  of  Art.  III  standing.  See,  e.  g.,
Valley  Forge  Christian  College  v.  Americans  United  for
Separation  of  Church  and  State,  Inc.,  454  U.  S.  464,  472-
473,  475-476  (1982);  Warth,  supra,  at  498."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,22,6,P022.B06,DOC007.P022.B06,40,82,60.0,448.82,356.75,502.69,"In  any  event,  in  the  context  of  this  case, as  it  reaches  us
after  some  four  years  of confusing  and  profitless  litigation,  it
is  not  within our  province  to  order  a  dismissal. 
I  therefore
join  the  opinion  of  the  Court."
